id	label	x	y	cluster	weight<Links>	weight<Total link strength>	weight<Documents>	weight<Citations>	weight<Norm. citations>	score<Avg. pub. year>	score<Avg. citations>	score<Avg. norm. citations>
3287	journal of the international aids society	-1.1405	0.5987	4	2	2	5	60	5.9418	2018.2	12	1.1884
3298	journal of the medical library association	-0.3023	-0.288	38	29	79	27	305	15.6876	2015.5926	11.2963	0.581
3300	journal of the national cancer institute	0.3789	-0.3802	8	3	3	5	423	8.1426	2013.6	84.6	1.6285
3303	journal of the neurological sciences	-0.1969	0.5418	20	2	2	5	37	2.1296	2018.6	7.4	0.4259
3310	journal of the royal society of medicine	-0.0687	-0.2528	22	17	17	9	410	3.5104	2006.5556	45.5556	0.39
3319	journal of thoracic disease	0.7356	1.1019	31	2	2	8	47	4.1945	2018.5	5.875	0.5243
3337	journal of transport and health	-0.9021	0.3839	4	3	3	5	57	3.7051	2017.4	11.4	0.741
3340	journal of trauma-injury infection and critical care	0.0393	-0.8323	37	3	3	15	154	9.2899	2018	10.2667	0.6193
3349	journal of vascular surgery	0.7108	-0.3046	11	8	15	34	790	47.5988	2016.4412	23.2353	1.4
3350	journal of vascular surgery. venous and lymphatic disorders	0.8128	0.3957	26	4	4	8	74	3.7569	2017	9.25	0.4696
3360	journal of voice	-0.2726	-0.6252	6	2	2	9	39	7.7491	2018.4444	4.3333	0.861
3407	knee	0.68	-0.0945	2	8	10	7	93	4.5058	2014.4286	13.2857	0.6437
3409	"knee surgery, sports traumatology, arthroscopy"	0.6721	-0.162	2	9	14	22	415	44.2158	2018.2273	18.8636	2.0098
3425	lancet infectious diseases	0.2715	-0.4682	17	3	4	6	840	101.1253	2015.1667	140	16.8542
3438	laryngoscope	0.2914	-0.7544	24	13	18	42	1594	80.8333	2015.4524	37.9524	1.9246
3442	lasers in medical science	-0.0138	-0.6473	1	2	2	6	89	2.6591	2016	14.8333	0.4432
3464	liver international	0.3805	-0.535	8	3	3	5	313	6.0318	2014.4	62.6	1.2064
3485	management review quarterly	-2.1383	0.1922	25	2	3	7	25	5.2558	2018.7143	3.5714	0.7508
3509	maturitas	0.0322	-0.1368	3	5	5	9	338	9.279	2014.6667	37.5556	1.031
3511	mayo clinic proceedings	-0.0121	0.3165	10	5	5	7	92	5.7932	2015.1429	13.1429	0.8276
3519	medical care	-0.7554	-0.0419	4	5	6	7	280	3.5785	2007.8571	40	0.5112
3523	medical education	-0.0301	0.061	3	11	12	10	533	14.9349	2015.7	53.3	1.4935
3536	medical teacher	0.0945	-0.2073	8	6	7	9	380	6.6611	2009.6667	42.2222	0.7401
3544	medicina oral patologia oral y cirugia bucal	-0.1834	-0.6859	1	3	3	15	115	6.8936	2017.2667	7.6667	0.4596
3547	medicina-buenos aires	0.2379	0.0737	14	5	5	8	62	8.817	2017.875	7.75	1.1021
3548	medicina-lithuania	2.541	0.0268	30	2	2	5	3	1.5513	2020	0.6	0.3103
3549	medicine	0.2377	-0.3363	1	32	56	149	458	34.0472	2019.1208	3.0738	0.2285
3562	medrxiv	0.1952	0.2102	14	23	38	50	40	20.6838	2019.94	0.8	0.4137
3563	medwave	0.2323	0.2376	14	3	6	14	17	6.4902	2017.7857	1.2143	0.4636
3567	menopause	2.1074	-0.2185	30	1	1	5	142	2.8428	2013.4	28.4	0.5686
3576	methods of information in medicine	-1.4018	0.118	4	5	6	5	46	2.3187	2017	9.2	0.4637
3591	midwifery	-0.6881	0.1935	16	3	3	12	86	6.4931	2016.6667	7.1667	0.5411
3593	milbank quarterly	-0.6058	0.0394	4	19	28	9	709	12.9486	2012.7778	78.7778	1.4387
3594	military medicine	-1.6634	1.0396	31	2	3	13	21	2.4983	2017.8462	1.6154	0.1922
3620	movement disorders	0.3367	-0.2204	11	1	1	8	797	14.1921	2010.5	99.625	1.774
3655	ndt plus	-0.4503	-0.4002	6	3	4	5	57	2.6525	2013.8	11.4	0.5305
3663	nephrology	-0.3837	-0.3569	6	3	3	5	109	3.7853	2014.6	21.8	0.7571
3664	nephrology dialysis transplantation	-0.4272	-0.3782	6	6	7	6	128	4.9119	2015.3333	21.3333	0.8186
3691	neurology	0.1993	0.0335	3	6	7	15	2426	66.542	2009.2	161.7333	4.4361
3700	neuropsychiatric disease and treatment	-0.6683	0.4533	21	2	3	6	195	6.2362	2014.1667	32.5	1.0394
3702	neuropsychology review	4.3426	0.6831	43	3	4	9	141	5.4511	2015.3333	15.6667	0.6057
3706	neuroscience & biobehavioral reviews	-0.1695	0.4097	15	11	13	8	195	11.6524	2018	24.375	1.4565
3710	neurosurgery	0.2531	0.0259	5	13	18	10	369	14.0245	2015.8	36.9	1.4024
3711	neurosurgical focus	0.2235	-0.0104	3	16	21	16	272	15.8437	2016.5	17	0.9902
3712	neurosurgical review	0.105	0.5965	23	3	3	14	67	7.6327	2018.5714	4.7857	0.5452
3714	neurotoxicology	-0.307	-0.3262	7	3	3	7	122	6.6652	2017.4286	17.4286	0.9522
3721	nicotine & tobacco research	-0.6463	-0.0624	7	4	5	7	175	8.1871	2018.1429	25	1.1696
3745	nurse education in practice	-1.0154	0.1368	16	4	5	6	54	3.6716	2016.6667	9	0.6119
3746	nurse education today	-0.8899	0.0573	16	11	14	21	500	20.3785	2016.6667	23.8095	0.9704
3755	nursing in critical care	0.0291	0.087	3	3	3	11	87	5.4808	2015.0909	7.9091	0.4983
3763	nursing standard	-0.3198	0.1648	17	1	1	5	25	0.8062	2012	5	0.1612
3764	nutricion hospitalaria	-0.5849	-0.133	7	3	3	9	61	1.9642	2016.8889	6.7778	0.2182
3765	nutrients	-0.3508	-0.5918	16	13	20	34	724	42.5081	2017.9412	21.2941	1.2502
3766	nutrition	0.2346	-0.4339	3	3	3	5	118	5.3427	2013.6	23.6	1.0685
3771	nutrition in clinical practice	0.2988	-0.0444	3	2	2	8	296	6.8084	2014.25	37	0.851
3776	nutrition reviews	-0.2672	-0.3928	6	12	13	14	314	9.7452	2016.8571	22.4286	0.6961
3784	obesity reviews	-0.426	0.0586	7	9	12	23	1500	67.6586	2015.1739	65.2174	2.9417
3786	obesity surgery	1.05	-0.2077	11	3	3	10	239	9.1152	2015.6	23.9	0.9115
3787	obstetrical & gynecological survey	-0.3062	-0.4956	6	2	2	7	140	3.2153	2013.2857	20	0.4593
3788	obstetrics & gynecology	-0.1258	-0.593	6	3	3	10	500	11.6232	2010	50	1.1623
3789	occupational and environmental medicine	-0.0915	0.0087	12	6	6	30	968	20.8147	2014.2667	32.2667	0.6938
3790	occupational medicine	-0.0887	0.4024	15	4	4	9	727	6.5069	2008.3333	80.7778	0.723
3805	oncologist	-0.0941	-0.0881	13	3	3	8	303	7.0708	2013.875	37.875	0.8838
3807	oncology nursing forum	-0.0292	0.235	12	6	7	16	218	3.7801	2014.0625	13.625	0.2363
3810	oncotarget	-0.1593	-0.7702	1	1	1	8	235	15.2955	2017.375	29.375	1.9119
3829	open journal of nursing	-0.5359	0.29	29	3	4	5	7	0.3389	2016.8	1.4	0.0678
3842	ophthalmology	0.2519	-0.4374	19	4	7	5	588	17.9057	2014.2	117.6	3.5811
3853	oral oncology	0.1218	-0.1572	10	6	6	8	232	7.8264	2013.5	29	0.9783
3856	"oral surgery, oral medicine, oral pathology, and oral radiology"	-0.0667	-0.7197	1	4	4	8	88	2.4555	2017.375	11	0.3069
3864	orthopaedic journal of sports medicine	0.8031	-0.1021	2	8	29	7	207	9.3666	2017.2857	29.5714	1.3381
3867	orthopaedics & traumatology-surgery & research	1.0281	0.0542	2	2	2	5	15	3.8874	2019.2	3	0.7775
3875	osteoarthritis and cartilage	0.4137	-0.1088	11	20	24	11	1707	29.9584	2012.7273	155.1818	2.7235
3879	osteoporosis international	-0.1094	-0.2363	19	3	3	8	534	17.7553	2015.625	66.75	2.2194
3883	otolaryngology-head and neck surgery	0.3115	-0.8007	24	1	3	12	296	9.5003	2014.75	24.6667	0.7917
3888	paediatrics and child health	-0.139	-0.2889	22	3	3	15	99	3.0818	2012.2667	6.6	0.2055
3891	pain	0.2009	0.0127	12	13	15	12	2680	34.6101	2010.6667	223.3333	2.8842
3893	pain management nursing	-0.7077	0.5667	17	3	5	9	37	4.8619	2018.6667	4.1111	0.5402
3895	pain medicine	0.3786	-0.1485	17	18	46	33	944	22.7219	2013.1818	28.6061	0.6885
3897	pain practice	0.2997	-0.0463	11	7	12	11	335	12.5346	2014.0909	30.4545	1.1395
3903	palliative & supportive care	0.0356	-0.1145	2	10	11	5	28	2.8649	2018.4	5.6	0.573
3904	palliative medicine	-0.2241	0.1173	13	14	15	17	712	17.0233	2013.2353	41.8824	1.0014
3907	pancreatology	1.1323	-0.2249	11	3	3	9	806	24.7016	2015.4444	89.5556	2.7446
3920	patient education and counseling	-0.1283	-0.2253	6	13	14	13	651	8.9157	2011.5385	50.0769	0.6858
3929	pediatric blood & cancer	-0.2437	0.1135	13	1	2	6	101	4.9425	2017	16.8333	0.8237
3942	pediatric research	1.3808	0.9767	35	1	1	5	17	2.5899	2012.6	3.4	0.518
3947	pediatrics	-0.2727	-0.0034	7	20	24	29	2033	53.8873	2014.069	70.1034	1.8582
3953	peerj	-0.3842	0.0305	7	5	5	8	65	5.2119	2018.125	8.125	0.6515
3971	pflege	-0.5143	0.5117	17	1	1	5	11	0.3637	2011.8	2.2	0.0727
3975	pharmacoeconomics	-0.1627	0.3328	20	14	22	22	352	28.8442	2014.6818	16	1.3111
3985	pharmacotherapy	-0.3411	0.5116	20	7	7	11	522	8.0826	2011.6364	47.4545	0.7348
3999	physical therapy	0.2771	-0.1887	11	24	38	33	973	15.6561	2011.6667	29.4848	0.4744
4002	physical therapy reviews	0.187	-0.0293	12	5	5	16	103	1.2307	2008.25	6.4375	0.0769
4006	physiotherapy	0.2523	-0.0055	12	9	9	15	592	8.2688	2011.4667	39.4667	0.5513
4008	physiotherapy canada	-0.0016	-0.2071	22	3	3	7	24	0.6094	2010.7143	3.4286	0.0871
4012	phytotherapy research	0.1466	-0.103	10	3	3	5	58	4.6295	2018	11.6	0.9259
4017	plastic and reconstructive surgery	0.5874	0.1884	26	10	15	21	588	13.4954	2014.8571	28	0.6426
4021	plos biology	-0.0555	-0.0682	18	12	16	6	683	17.2893	2014.5	113.8333	2.8816
4023	plos currents	0.243	0.2672	14	1	1	6	380	10.6259	2014.1667	63.3333	1.771
4024	plos medicine	0.6251	0.0941	27	323	777	15	18819	190.5791	2012.6667	1254.6	12.7053
4025	plos neglected tropical diseases	-0.9822	-0.0725	32	7	8	20	494	20.0503	2016.05	24.7	1.0025
4026	plos one	-0.1927	-0.0424	14	131	318	202	5661	271.6908	2016.9703	28.0248	1.345
4028	pm&r	0.0745	0.1008	12	11	11	14	293	14.4477	2017.2143	20.9286	1.032
4061	pregnancy hypertension: an international journal of women's cardiovascular health	2.5386	0.0618	30	2	2	5	41	1.5947	2015	8.2	0.3189
4062	prehospital and disaster medicine	-0.4267	0.0543	21	3	3	9	87	5.541	2017.6667	9.6667	0.6157
4068	preventive medicine	-0.3299	-0.1323	7	14	14	14	357	20.2372	2016.4286	25.5	1.4455
4069	preventive medicine reports	-0.5078	0.3075	21	3	3	6	50	3.5935	2018.6667	8.3333	0.5989
4070	preventive veterinary medicine	-0.4257	-0.2299	19	16	20	6	250	3.4983	2011	41.6667	0.5831
4073	primary health care research & development	-0.1386	-0.2306	19	4	4	5	74	1.4358	2015.4	14.8	0.2872
4109	programme grants for applied research	0.0107	-0.0111	3	6	6	6	38	2.1267	2017.6667	6.3333	0.3545
4117	progress in neuro-psychopharmacology & biological psychiatry	-0.1398	0.5088	15	2	4	6	80	4.1809	2018.6667	13.3333	0.6968
4146	psychiatrische praxis	-0.2283	-0.0144	9	4	5	5	30	1.4077	2010.8	6	0.2815
4150	psychiatry research-neuroimaging	0.042	0.6378	5	2	2	6	123	4.7898	2016	20.5	0.7983
4152	psycho-oncology	-0.21	-0.045	13	12	18	21	784	19.7783	2014.1905	37.3333	0.9418
4158	psychological medicine	-0.143	-0.063	9	19	21	14	1510	26.1836	2013.5714	107.8571	1.8703
4183	public health	-0.3121	-0.2379	7	7	7	18	154	10.8944	2017.1667	8.5556	0.6052
4187	public health nutrition	-0.1978	-0.4077	22	4	4	5	127	4.3758	2010.2	25.4	0.8752
4189	public health research	-0.6221	-0.1996	1	9	10	5	221	6.4795	2014.8	44.2	1.2959
4204	quality & safety in health care	-0.7424	-0.0009	4	8	9	7	385	3.9891	2007.1429	55	0.5699
4206	quality of life research	0.3563	-0.1344	28	15	30	5	493	33.0986	2016.6	98.6	6.6197
4220	radiography	2.0801	0.6853	35	3	5	5	16	0.7125	2013.8	3.2	0.1425
4222	radiology	-0.1525	-0.2119	7	11	12	7	415	10.9565	2011.8571	59.2857	1.5652
4224	radiotherapy and oncology	0.132	-0.1248	13	3	4	6	178	6.3194	2013.6667	29.6667	1.0532
4240	regional anesthesia and pain medicine	0.3104	-0.1209	11	8	8	10	362	11.6064	2016.3	36.2	1.1606
4255	renal failure	-0.5468	-0.2867	23	3	3	5	115	3.8903	2015	23	0.7781
4262	reproductive health	-0.3747	0.2542	20	2	2	5	214	6.3097	2015.8	42.8	1.2619
4273	research in autism spectrum disorders	4.35	0.6848	43	2	2	5	20	1.5551	2019.4	4	0.311
4275	research in developmental disabilities	0.1533	-0.4856	1	8	8	5	140	4.3377	2016.4	28	0.8675
4282	research in social & administrative pharmacy	-0.28	0.4302	5	15	18	14	220	18.0238	2018	15.7143	1.2874
4293	research synthesis methods	-0.5297	-0.0818	38	56	164	23	855	28.4439	2015.8261	37.1739	1.2367
4294	"research, society and development"	-0.4425	0.5164	21	1	1	5	0	0	2020	0	0
4299	respiratory medicine	0.7513	-0.5204	8	3	4	6	32	1.5029	2013.5	5.3333	0.2505
4302	resuscitation	0.0173	0.0893	3	3	4	10	307	12.6102	2016.3	30.7	1.261
4306	reumatología clínica	0.1655	-0.2364	19	2	7	8	101	3.1546	2014.125	12.625	0.3943
4309	review of educational research	-0.6357	0.971	29	2	2	6	537	8.1927	1989.6667	89.5	1.3654
4320	reviews on recent clinical trials	-0.39	-0.2439	6	1	1	7	41	1.2928	2017	5.8571	0.1847
4323	revista brasileira de anestesiologia	-0.2328	-0.6278	6	6	6	7	19	0.6202	2016.2857	2.7143	0.0886
4340	revista brasileira de psiquiatria	0.1994	2.7944	34	1	1	5	117	1.815	2009.6	23.4	0.363
4362	revista da escola de enfermagem da usp	-0.1602	0.1883	17	2	3	9	36	0.7463	2013.3333	4	0.0829
4405	revista latino-americana de enfermagem	-0.1352	0.1551	17	9	9	5	182	3.0616	2012	36.4	0.6123
4412	revista panamericana de salud publica-pan american journal of public health	-0.7692	-0.0128	4	3	4	8	12	1.6817	2019	1.5	0.2102
4433	rheumatology	0.3224	-0.1286	9	10	15	18	894	17.3017	2014.5556	49.6667	0.9612
4436	rheumatology international	0.7131	-0.1066	2	3	3	10	155	9.7629	2016.3	15.5	0.9763
4443	rmd open	0.7605	-0.2038	12	3	3	7	61	11.0969	2019.2857	8.7143	1.5853
4466	sao paulo medical journal	-0.0346	-0.2316	6	1	1	6	31	1.1736	2013.8333	5.1667	0.1956
4477	scandinavian journal of caring sciences	-0.6015	-0.1457	23	3	4	5	59	5.6174	2018.2	11.8	1.1235
4482	scandinavian journal of pain	0.4708	-0.1743	17	1	1	7	90	3.0658	2013.4286	12.8571	0.438
4487	"scandinavian journal of trauma, resuscitation and emergency medicine"	-0.0665	-0.2781	11	8	10	5	117	3.2518	2015.4	23.4	0.6504
4489	"scandinavian journal of work, environment & health"	-0.2551	-0.0286	18	7	7	13	894	15.1859	2007.9231	68.7692	1.1681
4490	schizophrenia bulletin	-0.4775	-0.8859	16	1	1	7	941	9.6034	2015	134.4286	1.3719
4491	schizophrenia research	-0.1432	0.0375	9	4	4	11	588	13.2988	2014	53.4545	1.209
4492	schmerz	0.0515	-0.0754	9	5	5	15	119	7.7315	2015.9333	7.9333	0.5154
4499	science of the total environment	-0.7587	0.0612	32	12	13	14	657	47.815	2017.7143	46.9286	3.4154
4503	scientific reports	-1.0714	0.1818	16	4	5	5	34	1.8842	2018.2	6.8	0.3768
4505	scientometrics	-0.5527	0.3398	20	6	9	6	111	6.5326	2017.6667	18.5	1.0888
4509	seizure-european journal of epilepsy	-0.4911	-0.4823	1	6	6	9	114	5.6087	2016.4444	12.6667	0.6232
4511	seminars in arthritis and rheumatism	0.575	-0.2509	11	8	15	17	751	25.994	2016.1176	44.1765	1.5291
4522	seminars in thrombosis and hemostasis	-0.2252	0.1509	13	2	3	5	80	3.5172	2015	16	0.7034
4529	sexual medicine reviews	-0.2055	0.3903	15	5	6	12	132	9.3479	2018.0833	11	0.779
4533	sexually transmitted infections	-0.3919	-0.0368	13	3	3	11	307	7.2765	2013.8182	27.9091	0.6615
4546	sleep	-0.6001	-0.0729	7	1	1	5	465	9.869	2010	93	1.9738
4550	sleep medicine reviews	6.5053	-0.638	36	2	2	6	514	14.391	2015.5	85.6667	2.3985
4560	social psychiatry and psychiatric epidemiology	-0.4911	-0.0341	13	7	7	5	30	9.2533	2019.6	6	1.8507
4561	social science & medicine	-0.747	0.2817	4	31	46	15	1480	36.5922	2013.7333	98.6667	2.4395
4578	software engineering and advanced applications	-2.9217	0.3073	25	6	23	8	20	1.8646	2018.25	2.5	0.2331
4594	spinal cord	-0.57	0.567	15	1	1	8	154	6.6591	2015.75	19.25	0.8324
4595	spine	0.4273	0.0486	2	62	123	45	5514	56.5344	2011.3333	122.5333	1.2563
4601	sports medicine	0.804	0.0188	2	13	19	22	1219	33.2067	2016.0455	55.4091	1.5094
4602	sports medicine - open	0.6241	0.0177	2	6	9	6	39	6.5042	2019.3333	6.5	1.084
4611	statistics in medicine	0.0517	-0.686	24	4	4	5	688	8.2558	2011.8	137.6	1.6512
4616	stroke	0.1281	-0.0462	3	9	10	20	5707	107.3052	2011.65	285.35	5.3653
4628	supply chain management	-0.852	0.3291	18	8	16	11	896	20.4255	2015.4545	81.4545	1.8569
4630	supportive care in cancer	0.1313	0.139	10	5	5	9	151	7.9671	2016.5556	16.7778	0.8852
4631	surgeon-journal of the royal colleges of surgeons of edinburgh and ireland	0.3654	-0.5379	8	2	2	8	85	4.7991	2016.25	10.625	0.5999
4632	surgery	0.3533	-0.5151	8	9	9	15	568	19.8262	2015.6	37.8667	1.3217
4634	surgery for obesity and related diseases	2.038	0.8964	36	3	4	7	214	8.1179	2017.4286	30.5714	1.1597
4640	surgical endoscopy and other interventional techniques	0.3103	-0.3587	8	8	8	12	260	12.9347	2015.9167	21.6667	1.0779
4644	surgical neurology international	0.4308	-0.49	1	2	2	5	28	1.5954	2017	5.6	0.3191
4645	surgical oncology-oxford	-0.0869	-0.0131	12	7	9	6	144	4.1644	2015.8333	24	0.6941
4646	sustainability	-0.6045	0.31	18	9	13	38	239	49.6507	2019.4211	6.2895	1.3066
4660	systematic reviews	-0.3831	0.1661	31	159	547	264	2787	162.0397	2017.625	10.5568	0.6138
4669	techniques in coloproctology	0.3655	-0.4009	8	6	8	17	172	13.8773	2017.1765	10.1176	0.8163
4682	telemedicine journal and e-health	-0.9131	0.257	4	2	2	5	173	8.4126	2017.6	34.6	1.6825
4689	the american journal of clinical nutrition	0.3323	0.0713	14	21	30	27	1499	51.9278	2014.5556	55.5185	1.9233
4691	the american journal of gastroenterology	0.7494	-0.1148	14	1	1	5	390	12.5959	2010.6	78	2.5192
4692	the american journal of medicine	-0.8835	2.0481	41	5	5	7	201	4.1106	2008.1429	28.7143	0.5872
4693	the american journal of pharmaceutical education	0.0992	-0.2136	8	1	1	5	20	0.8853	2011.6	4	0.1771
4703	the british journal of midwifery	-0.2697	0.0481	23	2	2	6	7	0.1167	2007.8333	1.1667	0.0195
4705	the canadian journal of hospital pharmacy	-0.4571	0.1538	23	1	1	7	36	1.0029	2013.2857	5.1429	0.1433
4706	the canadian journal of psychiatry	-0.6022	0.3642	21	9	16	19	602	17.3669	2012.3684	31.6842	0.914
4710	the clinical journal of pain	0.1823	-0.043	9	9	13	17	721	9.4617	2007.4118	42.4118	0.5566
4715	the diabetes educator	-0.1012	0.1709	21	3	3	5	217	3.3296	2011.6	43.4	0.6659
4733	the international journal of neuropsychopharmacology	-0.4735	-0.8775	16	3	3	5	269	7.6399	2014.6	53.8	1.528
4741	the international journal of sports physical therapy	0.8031	-0.0254	2	8	10	7	15	1.6496	2019	2.1429	0.2357
4745	the italian journal of urology and nephrology	0.1638	0.3597	10	4	5	13	54	8.8303	2018.9231	4.1538	0.6793
4758	the journal of clinical endocrinology and metabolism	-0.2731	-0.4341	6	3	4	11	1446	24.799	2011	131.4545	2.2545
4760	the journal of clinical psychiatry	-0.1355	0.0019	9	3	3	13	741	17.254	2013.2308	57	1.3272
4778	the journal of pediatrics	-0.3489	0.3492	15	2	2	10	227	9.0243	2008	22.7	0.9024
4784	the journal of rheumatology	0.6831	-0.2063	12	10	16	25	551	21.876	2014.84	22.04	0.875
4786	the journal of sexual medicine	-0.1006	0.3402	15	8	11	14	270	12.0921	2017.0714	19.2857	0.8637
4800	the journal of urology	0.1933	0.1991	10	22	37	19	867	24.9437	2013.5789	45.6316	1.3128
4803	the lancet	-0.0796	-0.1221	8	15	19	24	1581	68.8673	2015.1667	65.875	2.8695
4806	the lancet global health	-0.2291	-0.359	6	5	6	7	1186	58.5533	2016.2857	169.4286	8.3648
4825	the open orthopaedics journal	0.2065	0.2157	15	8	14	9	285	5.3923	2012.4444	31.6667	0.5991
4831	the physician and sportsmedicine	0.5958	-0.2144	11	5	5	8	105	4.1777	2016	13.125	0.5222
4832	the primary care companion to the journal of clinical psychiatry	-0.188	0.4363	15	1	1	8	99	3.6839	2015.625	12.375	0.4605
4837	the scientific world journal	0.2361	-0.0251	9	3	3	5	62	1.2159	2012.6	12.4	0.2432
4839	the spine journal	0.4098	-0.1266	17	15	28	25	615	26.0641	2015.88	24.6	1.0426
4841	the web conference	-0.6918	0.3418	29	3	3	5	11	2.2078	2018.4	2.2	0.4416
4856	thorax	-0.0374	0.3178	10	3	3	12	743	21.1824	2011.4167	61.9167	1.7652
4857	thrombosis and haemostasis	0.0618	0.055	3	1	1	5	254	6.2845	2013.2	50.8	1.2569
4862	tidsskrift for den norske laegeforening	-1.125	0.1701	16	1	1	8	39	0.6027	2010.25	4.875	0.0753
4882	tradition	6.512	-0.6392	36	1	1	5	116	2.7444	2010.8	23.2	0.5489
4887	transfusion	0.1089	-0.535	10	2	2	5	134	3.7633	2015.8	26.8	0.7527
4889	transfusion medicine reviews	0.194	-0.0292	3	4	4	5	150	3.4088	2012.2	30	0.6818
4891	translational andrology and urology	-0.1506	-0.054	13	3	3	8	52	4.1906	2017.5	6.5	0.5238
4893	translational behavioral medicine	-0.9904	-0.2676	39	6	6	7	85	4.3841	2016	12.1429	0.6263
4904	transplantation proceedings	0.1606	1.0414	34	1	1	5	70	1.0886	2012.2	14	0.2177
4918	"trauma, violence, & abuse"	-0.5151	0.2734	15	7	9	14	388	27.5669	2017.2143	27.7143	1.9691
4919	travel medicine and infectious disease	0.4159	0.1095	14	6	16	6	768	338.3037	2018	128	56.384
4926	trials	0.6169	-0.3167	28	27	44	23	3137	48.8847	2016.7826	136.3913	2.1254
4940	ultrasound in obstetrics & gynecology	2.8513	2.3756	42	1	1	5	74	5.3242	2017.8	14.8	1.0648
4952	updates in surgery	0.3869	-0.3822	8	4	4	7	11	2.1107	2018.5714	1.5714	0.3015
4958	urologic oncology-seminars and original investigations	0.1766	0.3349	10	2	3	5	37	8.3739	2019	7.4	1.6748
4960	urology	0.1185	0.1161	10	5	9	5	31	1.1692	2017	6.2	0.2338
4967	vaccine	0.1513	0.1534	14	7	9	25	499	22.6335	2015.72	19.96	0.9053
4968	value in health	0.1119	-0.1613	14	11	14	42	358	14.2909	2015.5714	8.5238	0.3403
4969	value in health regional issues	-0.4096	0.5653	20	4	6	6	13	0.7292	2017.8333	2.1667	0.1215
5003	western journal of nursing research	-0.4291	0.6678	20	5	8	6	98	3.5501	2014.6667	16.3333	0.5917
5010	women and birth	0.034	0.6189	5	3	5	10	521	10.7661	2015	52.1	1.0766
5013	work-a journal of prevention assessment & rehabilitation	-0.0593	-0.0005	12	2	2	7	95	2.5687	2015	13.5714	0.367
5033	world journal of gastroenterology	1.1448	-0.2254	11	3	3	23	391	16.086	2015.8261	17	0.6994
5039	world journal of orthopedics	0.3939	-0.1326	11	6	7	6	93	3.6127	2016.3333	15.5	0.6021
5044	world journal of surgery	0.3174	-0.3818	8	10	11	11	249	14.6799	2017.0909	22.6364	1.3345
5046	world journal of urology	2.1038	0.5327	35	3	3	10	112	12.8905	2018.7	11.2	1.289
5048	world neurosurgery	0.3871	-0.007	12	12	19	63	552	41.0995	2018.3016	8.7619	0.6524
5053	worldviews on evidence-based nursing	-0.5089	0.0274	16	62	99	22	1989	32.5125	2010.6364	90.4091	1.4778
5061	yearb med inform	-1.2226	0.0808	4	6	6	5	108	3.2869	2013.4	21.6	0.6574
5072	zoonoses and public health	-0.34	-0.5527	6	11	14	6	119	4.3055	2015.8333	19.8333	0.7176
