id	label	x	y	cluster	weight<Links>	weight<Total link strength>	weight<Occurrences>	score<Avg. pub. year>	score<Avg. citations>	score<Avg. norm. citations>
13838	patient care	0.5016	-0.2877	1	68	123	20	2013.75	57.5	1.6292
13854	patient education	0.0224	-0.0633	4	109	269	36	2014.3333	25.1667	0.7587
13857	patient experience	-0.0141	-0.169	4	88	185	28	2017	28.6429	1.106
13872	patient participation	0.0883	0.1682	4	79	185	23	2015.8261	35.7391	1.7496
13880	patient reported outcome	-0.318	-0.3512	5	69	164	25	2017.16	8.2	0.423
13885	patient safety	0.2824	-0.2073	4	193	598	86	2015.0349	34.5814	1.1089
13886	patient satisfaction	-0.0788	-0.2661	4	201	700	100	2014.86	58.64	1.369
13907	payment	0.7548	-0.0627	1	85	169	27	2017.4815	9.7037	0.8333
13931	pedagogy	0.7749	0.1833	1	125	466	112	2016.7054	18.9732	0.8579
13966	pediatrics	-0.5013	0.1772	2	535	4281	731	2014.8851	31.4022	0.9419
13984	peer review	0.4237	0.1541	1	236	588	97	2016.7938	17.9897	1.2019
13985	peer support	0.2894	0.5541	3	69	145	22	2017.5	16.3182	0.8517
14067	perception	0.5939	0.135	1	205	570	99	2016.4646	37.8586	1.4995
14069	percutaneous	-0.823	-0.4044	2	81	208	40	2015.75	16.675	0.9124
14070	percutaneous coronary intervention	-1.1559	-0.0813	2	44	124	17	2016.3529	6.5882	0.4035
14088	performance indicator	0.9165	-0.1498	1	76	134	23	2017.9565	5.7826	0.9528
14090	performance measurement	1.0336	0.0212	1	85	185	32	2017.5938	14.75	1.1571
14132	perioperative	-0.7777	-0.2482	2	185	556	89	2016.7978	18.3258	0.8767
14207	personality	0.5327	0.2621	3	124	293	51	2016.1961	34.9608	1.2375
14236	pet ct	-1.1228	-0.4709	2	39	105	20	2017.6	9.45	0.7028
14271	pharmacology	-0.6895	0.3313	6	132	388	82	2014.5244	23	0.9419
14276	pharmacotherapy	-0.4193	0.1515	4	140	357	56	2014.75	33.125	1.3326
14278	pharmacy	0.4222	0.025	1	92	193	29	2014.6897	23.2414	0.654
14294	phenomenon	0.9642	0.1383	1	146	406	76	2018.1053	11.6316	1.6805
14342	physical activity	0.186	0.2103	3	128	350	63	2015.7619	33.2381	1.3247
14355	physical examination	-0.6237	-0.2839	5	132	398	63	2014.127	43.9524	0.9562
14356	physical exercise	-0.3813	0.1099	3	75	162	23	2013.4783	49.4348	0.9568
14358	physical fitness	-0.024	0.0364	3	68	142	19	2013.4737	61.3158	1.5206
14367	physical medicine and rehabilitation	-0.2537	-0.3985	5	245	1681	301	2014.2525	34.3156	0.9605
14373	physical therapy	-0.4121	-0.1966	5	522	6900	1049	2013.8227	41.511	1.0251
14392	physiology	-0.6624	0.3343	2	91	219	50	2015.98	35.28	1.0094
14444	placebo	-0.7994	0.2965	6	185	825	120	2015.0917	25.575	0.9111
14500	plastic surgery	-0.2922	-0.3842	2	53	146	32	2016.3125	9.3125	0.3826
14565	poison control	0.2815	0.4431	3	315	2588	338	2014.6805	35.0118	1.2388
14592	political science	0.8752	0.2229	1	275	1566	389	2018.3625	7.5656	1.0063
14596	politics	1.0038	0.2519	1	102	227	44	2017.2955	22.9318	1.6488
14622	polymyalgia rheumatica	-1.089	0.1751	6	52	102	15	2017.6667	4.6667	1.0711
14641	pooled analysis	-0.5986	-0.3893	2	49	106	26	2016.4615	8.2692	0.4175
14665	popularity	0.9024	-0.2107	1	92	168	32	2017.5625	7.4375	0.6192
14666	population	-0.2093	0.2173	3	746	6700	968	2015.4525	34.2459	1.1796
14667	population ageing	0.4742	0.0925	1	80	169	23	2016.3043	20.4783	1.069
14675	population health	0.2467	0.1464	4	108	213	30	2015.9667	29.3333	1.4287
14681	population study	-0.2759	0.3196	7	107	220	28	2012.7857	96.6786	2.4218
14739	positron emission tomography	-1.0955	-0.3965	2	76	238	38	2015.8421	35.8158	1.4149
14825	postoperative complication	-0.9702	-0.3175	2	66	118	17	2015.7059	45.2353	1.4186
14837	postpartum period	-0.4551	0.4888	3	70	141	21	2015.1429	25.4762	0.9832
14863	poverty	0.5784	0.3268	1	94	165	26	2016.8462	29.6923	1.2225
14879	practical implications	0.9521	0.0072	1	98	193	32	2018.1562	13.0938	1.1334
14927	predictive value of tests	-0.8083	0.0229	6	84	167	23	2011.1304	79.2174	1.5136
14940	pregnancy	-0.5746	0.3814	2	303	1794	291	2015.5533	22.701	0.8346
14975	prenatal diagnosis	-0.7433	0.3695	2	41	110	23	2016.0435	14.8261	0.644
14991	preparedness	0.6291	0.0726	1	101	224	32	2016.5	22.7188	1.3617
15016	prevalence	-0.1877	0.1857	3	125	392	51	2014.0392	80.9608	1.8116
15044	primary care	0.1303	0.0303	4	96	236	39	2015.359	24.4359	0.7278
15063	primary outcome	-0.495	-0.2503	2	75	152	25	2015.76	26.72	0.8882
15067	primary research	0.4227	-0.0515	1	137	265	39	2015.0769	37.6154	1.0114
15072	primary tumor	-1.2399	-0.233	2	64	163	23	2016	22.9565	0.9611
15105	private sector	1.0169	0.1674	1	77	150	23	2016.7391	23.5652	1.524
15154	process management	1.2489	-0.2059	1	218	1701	317	2017.5647	17.959	1.3602
15157	process modeling	1.2058	-0.4358	1	34	91	18	2017.1667	10.3333	0.8122
15209	professional development	0.7098	0.0152	1	86	232	41	2017.1951	18.4878	1.3321
15241	program evaluation	0.5179	0.2087	1	151	340	45	2013.6667	72.9111	1.6594
15259	progression free survival	-1.2641	0.0146	2	51	134	20	2017.6	4.8	0.4436
15279	project management	1.2866	-0.2267	1	95	319	57	2016.4386	18.386	0.7942
15341	prospective cohort study	-0.7329	-0.1084	2	354	1718	245	2015.4204	38.8	1.2455
15350	prostate	-0.9429	-0.452	2	57	158	27	2014.5926	37.2222	1.3282
15354	prostate cancer	-0.897	-0.3236	2	159	666	103	2015.7573	37.2039	1.2871
15363	prostatectomy	-0.9179	-0.4728	2	66	198	30	2015.1	46.0667	1.4445
15366	prosthesis	-0.602	-0.5628	5	67	192	32	2014.2188	69.3125	1.1482
15434	psoriasis	-0.7553	0.4469	6	108	421	59	2014.6441	45.5932	1.2251
15436	psoriatic arthritis	-0.959	0.539	6	121	533	71	2016.5775	17.6761	0.7605
15445	psychiatry	-0.0154	0.3729	3	430	3947	621	2014.4461	39.0853	1.2086
15466	psychological intervention	0.1907	0.1796	3	652	7930	1101	2015.4814	31.4396	1.1088
15470	psychological resilience	0.6964	0.3113	1	192	460	72	2017.8056	18.4861	1.6296
15480	psychology	0.3981	0.1825	3	627	10141	2092	2017.0779	19.2639	1.0515
15485	psychometrics	0.0739	-0.1317	5	105	285	42	2014.6905	62.0476	2.2458
15488	psychopathology	0.1102	0.503	3	71	170	25	2015.08	36.76	1.5371
15494	psychosis	-0.0484	0.4554	3	92	250	36	2015.3056	24.5278	1.3416
15495	psychosocial	0.0863	0.4074	3	279	1350	189	2015.1534	31.8995	1.0584
15500	psychotherapist	0.2433	0.2401	3	154	581	116	2015.2672	14.7759	0.5879
15504	psycinfo	0.18	0.2902	3	441	3388	438	2015.9543	26.3288	1.1607
15523	public economics	0.8241	0.2164	1	149	480	90	2016.6778	12.1667	1.0325
15527	public health	0.2328	0.3539	3	451	3333	459	2015.2484	41	1.3915
15551	public policy	0.7431	0.2061	1	110	175	30	2017	25.4333	2.4076
15553	public relations	0.8908	0.2024	1	312	1849	373	2017.3378	19.7668	1.2789
15555	public sector	0.9038	0.0903	1	102	224	41	2017.6098	17.7073	1.1874
15568	publication bias	-0.3806	0.0515	2	182	471	69	2015.2174	33.6377	1.1742
15576	publishing	0.8277	-0.0886	1	80	142	27	2016.3704	14.4444	2.6781
15584	pulmonary disease	-0.1247	0.3045	6	52	153	26	2015.8077	15.8846	0.9198
15588	pulmonary embolism	-1.0541	-0.1646	2	57	173	26	2013.6538	29.5385	0.7358
15625	purchasing	0.9486	0.1612	1	57	114	19	2017.4211	20.0526	1.8015
15655	qualitative analysis	-0.1569	-0.2071	2	75	108	20	2017.4	17.05	0.8156
15663	qualitative property	0.5964	-0.0573	1	93	184	27	2015.7407	37.4074	1.3028
15664	qualitative research	0.4828	0.2076	1	370	1708	252	2016.4008	26.9484	1.2883
15665	quality adjusted life year	-0.0388	-0.335	4	62	190	26	2013.2692	27.9615	0.606
15667	quality assessment	0.5771	-0.2332	1	141	289	53	2017.0943	9.7358	0.6253
15668	quality assurance	0.6855	-0.4144	1	87	148	25	2017.24	20.4	0.8921
15681	quality management	0.7042	-0.2251	1	188	587	90	2015.9444	27.5889	0.9865
15686	quality of care	0.4561	-0.1692	4	68	127	19	2015.7368	10.4737	0.5512
15688	quality of life	-0.3776	0.017	4	530	4346	608	2015.4227	32.7204	1.0176
15690	quality of life research	-0.0915	0.1683	3	63	126	19	2016.6316	21.8421	1.3925
15760	radiation therapy	-1.0925	-0.2381	2	185	923	149	2015.4094	28.8255	0.839
15770	radiofrequency ablation	-0.697	-0.2811	2	56	101	18	2017.0556	9	0.4797
15775	radiography	-0.7964	-0.538	5	119	349	66	2014.7121	37.1364	1.1013
15778	radiological weapon	-0.7409	-0.5043	5	91	254	51	2016.2157	12.2745	0.9085
15779	radiology	-0.9773	-0.3612	2	287	2111	445	2016.2966	16.7213	0.7202
15784	radiosurgery	-1.1837	-0.413	2	38	100	20	2015.7	32.45	1.2446
15796	random effects model	-0.3491	0.1166	8	81	175	26	2016.2692	37.1538	1.4875
15803	randomization	-0.5996	-0.1447	2	60	122	16	2013.4375	25.4375	0.6504
15804	randomized controlled trial	-0.6154	0.0075	2	595	6473	920	2014.7043	33.2609	0.9298
15805	range of motion	-0.5432	-0.6202	5	96	364	60	2014.9167	36.1833	1.1333
15810	ranking	0.9374	-0.1187	1	107	210	36	2017.3889	20.3056	3.2086
15827	rare disease	-0.9887	-0.1876	2	76	143	26	2017.7692	7.9231	0.3145
15836	rash	-1.0634	0.219	2	40	111	20	2015.85	18.55	0.9905
15916	recreation	0.6042	0.3462	1	57	103	17	2016.5294	33.2941	2.1835
15973	referral	-0.1362	0.1666	4	130	304	41	2014.6098	32.5122	0.8348
15988	refractory	-1.0649	0.1107	2	91	258	39	2016.1282	13.2821	0.6398
15997	regimen	-0.8796	-0.0248	2	119	330	50	2014	32.96	0.9906
16003	regional science	0.9651	0.256	1	69	213	51	2018.9804	13.8431	1.6489
16014	rehabilitation	-0.1725	-0.3578	5	279	1408	206	2014.7816	30.9417	0.9327
16020	reimbursement	0.2682	-0.2715	4	102	276	38	2016.1053	12.3158	0.5762
16045	relative risk	-0.9055	0.118	2	251	1266	169	2014.503	44.8462	1.1874
16091	renal cell carcinoma	-1.0592	-0.382	2	63	153	27	2017.2222	7.2593	0.5296
16093	renal function	-0.8817	0.0983	2	67	153	24	2015.8333	18.4167	0.7872
16128	reproductive health	0.1882	0.5225	3	126	373	51	2016.1569	18.3137	1.0678
16130	reproductive medicine	-0.4918	0.4378	2	50	100	17	2015.7059	20.5882	1.0855
16143	requirements engineering	1.274	-0.3804	1	76	287	56	2016.5893	21.7857	1.1196
16151	research areas	1.1913	-0.2539	1	71	142	26	2017.4231	23.9231	1.6212
16156	research community	0.9828	-0.1954	1	56	113	23	2017.3478	21.3478	1.2926
16160	research design	0.2749	0.0198	4	276	846	121	2013.5702	58.9256	1.4242
16167	research findings	0.6757	0.156	1	61	103	21	2015.2857	55.1905	1.6167
16171	research literature	0.6077	0.0101	1	137	272	52	2015.2308	25.6923	1.0447
16172	research method	1.0514	-0.2109	1	82	146	24	2016.8333	16.4583	0.7394
16173	research methodology	0.7953	-0.0181	1	85	147	29	2015.1724	27.3793	1.0902
16177	research opportunities	1.1162	-0.112	1	76	134	26	2018.9615	8.3846	1.633
16184	research question	0.7161	-0.145	1	198	519	83	2017.0602	16.988	0.6508
16185	research questions	0.9134	-0.2796	1	171	514	105	2017.8476	11.7524	1.0821
16192	research studies	0.6562	-0.2004	1	110	198	35	2016.9714	16.2571	0.798
16195	resection	-0.8556	-0.5264	2	41	107	27	2017	13.9259	0.4958
16240	respiratory disease	-1.1569	0.0924	2	59	146	19	2006.5263	96.7368	0.8133
16264	response rate	-0.4394	0.0566	2	101	191	26	2013.2308	53.9615	0.9792
16282	resuscitation	-0.4953	-0.0696	4	62	130	23	2013.0435	32.8261	0.992
16322	retrospective cohort study	-0.8518	-0.0766	2	334	1500	225	2015.8578	23.5156	0.9319
16340	reuse	1.2285	-0.2318	1	61	150	28	2017.6429	6.7143	1.5416
16348	reverse logistics	1.276	-0.072	1	41	102	18	2018.7222	7.8333	1.01
16355	review article	0.0875	-0.0751	1	185	381	64	2015.2031	29.0469	1.1818
16359	review process	0.7592	-0.2806	1	69	117	22	2018	11.2273	0.7285
16381	rheumatism	-0.8531	0.3511	6	116	451	54	2015.4259	33.0741	1.3009
16382	rheumatoid arthritis	-1.0013	0.4268	6	201	1460	192	2015.4688	41.0677	1.1931
16385	rheumatology	-0.9663	0.3215	6	184	1089	135	2015.2444	30.4	0.9744
16423	rigour	0.755	0.0105	1	100	153	22	2014.6364	23.7727	1.1508
16431	risk analysis	1.03	-0.2722	1	199	782	172	2017.2674	14.936	1.3501
16432	risk assessment	-0.1824	-0.0337	4	207	532	80	2014.2875	53.775	1.589
16439	risk factor	-0.612	0.2394	2	275	1146	161	2013.5839	71.8199	2.9122
16444	risk management	0.8964	0.0008	1	153	381	68	2016.8088	17.7794	1.1399
16451	risk perception	0.3282	0.364	3	76	137	21	2016.5714	45.5714	2.2548
16464	rituximab	-1.1712	0.3357	6	88	318	48	2015.6667	19.5208	0.7873
16482	robot	0.7299	-0.3454	1	57	105	21	2018.4762	11.0952	2.0797
16568	rural area	0.5711	0.1905	1	104	191	26	2016.4231	24.1923	1.3293
16648	sample size determination	-0.2404	-0.1822	5	244	685	100	2014.79	43.01	1.2131
16661	sarcoma	-0.9934	-0.2766	2	74	172	29	2016.2069	8.7931	0.5465
16680	scalability	1.153	-0.3973	1	65	185	34	2017.7059	22.2353	1.8253
16691	scarcity	0.9144	0.021	1	76	117	20	2017.35	16.25	1.4063
16706	schizophrenia	-0.1353	0.4297	3	134	505	78	2015.3974	25.2436	0.9079
16715	scholarship	0.9107	0.1766	1	69	117	20	2017	21.6	1.8184
16746	scielo	0.4168	0.2746	1	49	122	30	2015	3.2667	0.2757
16766	scientific evidence	0.3004	-0.0267	1	150	293	43	2014.6279	52.6744	1.4487
16768	scientific literature	0.5112	-0.0781	1	319	839	137	2016.7737	22.4599	1.3323
16769	scientific method	0.8731	-0.0699	1	71	109	19	2017.7895	23.5789	2.0141
16789	scoliosis	-0.6617	-0.547	5	47	123	21	2014.9524	25.381	0.8136
16794	scopus	0.613	-0.0244	1	490	2599	406	2018.3793	9.0739	1.0588
16818	scrum	1.3678	-0.3258	1	47	145	21	2016.619	21.3333	0.672
16828	search terms	0.1947	-0.1073	1	135	250	42	2016.0476	24	1.1205
16894	sedation	-0.42	0.0902	4	70	151	25	2015.56	16.8	0.5183
16926	self concept	0.3211	0.225	3	59	106	17	2015.4118	21.1176	0.8297
16933	self efficacy	0.5512	0.3196	3	76	137	24	2017.2917	24.8333	1.6776
16939	self management	0.1546	0.2385	3	104	259	35	2015.9429	16.9714	0.9303
16968	semantic web	1.0307	-0.3785	1	43	104	20	2017.65	5.3	1.019
17013	sepsis	-0.7839	0.0565	2	73	188	34	2015.4706	20.3529	0.7454
17067	service delivery framework	0.7233	0.1264	1	127	235	37	2016.8108	19.8378	1.0747
17093	service provider	0.8355	0.1847	1	72	130	22	2017.8182	24.5909	1.8297
17095	service quality	1.0025	-0.017	1	63	160	29	2017.6897	7.1724	0.8637
17131	severity of illness	-0.5383	-0.1474	5	170	520	69	2012.7246	86.2899	5.5096
17145	sexual abuse	0.3841	0.4958	3	75	160	25	2016.6	22.96	0.9328
17156	sexual function	-0.5409	0.0263	2	65	132	19	2014.6842	36.3684	0.7861
17245	sick leave	-0.1306	0.3324	5	68	167	22	2012.2727	78.7727	1.2488
17298	single center	-1.0678	-0.2287	2	89	201	37	2016.9189	12.8378	0.9023
17350	six sigma	1.1852	-0.1714	1	38	113	21	2018.1429	19.8571	2.3232
17434	smart city	1.1291	-0.047	1	75	163	31	2018.7419	24.0645	3.2589
17461	smoking cessation	-0.1814	0.4088	3	88	220	31	2014.0645	35.2903	1.0792
17486	social capital	0.9629	0.2867	1	63	114	20	2018.15	12.2	2.6639
17509	social determinants of health	0.4077	0.4296	3	119	301	42	2016.7619	11.0952	0.7672
17520	social environment	0.3033	0.4974	3	99	230	32	2013.3125	49.0312	1.0811
17524	social exclusion	0.6863	0.379	1	85	154	25	2016.36	14.64	0.6646
17539	social issues	0.6483	0.4801	3	61	113	18	2015.7778	28.6667	1.0467
17547	social media	0.8503	-0.0143	1	182	626	122	2018.0984	12.2869	1.311
17554	social network	0.695	0.0499	1	132	310	60	2017.5333	18	0.9276
17562	social policy	0.784	0.2193	1	62	113	18	2015.3889	30.6667	1.0189
17566	social psychology	0.5237	0.3009	3	237	845	154	2014.8247	43.2727	1.5804
17570	social relation	0.6546	0.2705	1	84	135	21	2015.8095	35.5238	1.0085
17578	social science	0.7532	0.2662	1	91	194	47	2016.2979	15.0851	0.7594
17584	social software engineering	1.4843	-0.4801	1	27	105	16	2013.75	38.75	0.8931
17586	social stigma	0.0623	0.579	3	64	137	17	2016	35.4118	1.3684
17589	social support	0.24	0.4011	3	207	761	103	2014.9806	40.7767	1.2129
17590	social sustainability	1.1251	0.2004	1	55	103	17	2018.4706	10.1176	1.7818
17598	social welfare	0.7856	0.2504	1	67	117	18	2016.2778	14.3889	1.0869
17599	social work	0.5214	0.4305	3	124	304	49	2015.5102	21.3469	0.8016
17616	socioeconomic status	0.1254	0.3919	3	209	664	94	2015.7128	47.383	1.7846
17617	socioeconomics	0.4724	0.4239	1	81	143	24	2015.75	23.2083	1.3812
17619	sociology	0.8984	0.1567	1	295	1850	459	2018.1111	13.658	1.1363
17645	soft tissue	-0.8325	-0.4834	2	83	210	42	2017.0476	11.7619	0.6813
17651	software	1.2177	-0.3667	1	214	1465	269	2017.2305	10.2602	0.6894
17654	software architecture	1.2926	-0.4108	1	43	120	23	2016.4783	15.7391	0.7783
17665	software construction	1.5017	-0.4968	1	26	113	18	2014.7778	23.4444	0.7212
17668	software deployment	1.0086	-0.1841	1	102	234	44	2018.2727	13.9773	1.7397
17672	software development	1.3914	-0.3493	1	121	855	141	2016.078	19.1915	0.7316
17675	software development process	1.3733	-0.3827	1	80	400	64	2016.3906	14.4219	0.6281
17678	software engineering	1.3142	-0.4419	1	121	944	202	2016.8614	24.8267	0.8302
17688	software metric	1.4395	-0.4687	1	35	105	17	2015.7647	20.7059	0.9029
17692	software peer review	1.4701	-0.4602	1	50	288	44	2013.9091	51.6364	1.0057
17701	software project management	1.4679	-0.4178	1	33	120	19	2014.7895	23.5789	0.7505
17703	software quality	1.3346	-0.4176	1	65	221	39	2015.6154	45	1.4693
17711	software requirements	1.2827	-0.4776	1	50	151	25	2016.68	29.36	1.2783
17719	software system	1.2922	-0.4561	1	76	288	50	2017.12	21.86	1.3429
17720	software technical review	1.4844	-0.4466	1	41	193	29	2013.9655	64.1724	1.0851
17813	specialty	-0.0651	0.0427	4	71	152	23	2013.8261	44.4348	0.9085
17875	spinal cord	-0.7839	-0.4206	2	60	117	21	2015.7143	22.7143	0.6162
17877	spinal cord injury	-0.382	-0.3113	5	77	200	34	2015.5588	22.0882	0.7681
17887	spinal fusion	-0.6398	-0.5866	5	57	183	27	2012.7037	51.037	1.0772
17909	spirituality	0.4234	0.3221	3	80	161	27	2014.9259	38.3704	1.0785
17946	sports medicine	-0.3832	-0.4026	5	124	412	60	2015.3833	47.5833	1.3449
17967	staffing	0.3638	-0.0913	4	74	132	18	2015.2778	26.4444	0.6497
17969	stage	-1.0829	-0.3569	2	98	317	47	2014.766	33.8511	1.0426
17979	stakeholder	0.9449	-0.0647	1	135	300	52	2017	27.1923	1.6108
18005	standard treatment	-0.9771	-0.0682	2	106	253	41	2014.9512	18.0244	0.7775
18006	standardization	0.7264	-0.2098	1	106	206	36	2016.6389	23.7222	1.0499
18058	statistical significance	-0.7424	-0.1554	2	108	214	30	2015.8	30.9	1.0105
18072	stem cell	-0.9329	-0.0066	2	46	121	25	2016.16	31.84	1.2032
18076	stenosis	-0.824	-0.1982	2	83	184	30	2013.8333	29.2	1.2562
18078	stent	-1.1029	-0.2846	2	62	152	27	2014.7037	49.4815	1.1738
18097	stigma	0.2682	0.5981	3	107	332	47	2016.8298	25.8511	1.2894
18148	strategic management	1.1836	0.0265	1	86	204	34	2016.6765	14.2941	1.4963
18150	strategic planning	1.0445	0.0873	1	65	108	18	2017	15.6667	0.5911
18165	strengthening the reporting of observational studies in epidemiology	-0.0421	-0.0566	5	66	108	15	2015.4	25.3333	1.0707
18167	strengths and weaknesses	0.9452	0.026	1	132	229	35	2016.5714	22.9429	1.9749
18183	stressor	0.2073	0.3241	3	82	145	23	2016.5217	36.3043	1.2049
18188	strictly standardized mean difference	-0.7764	0.4062	6	54	133	18	2016.1667	44.6667	1.1529
18192	stroke	-0.6273	-0.1267	2	241	1198	186	2014.1237	39.1075	1.2021
18247	study heterogeneity	-0.6356	0.0517	5	79	177	26	2014.1923	62.1923	1.2957
18261	subarachnoid hemorrhage	-0.8739	-0.3514	2	61	178	30	2014.3333	31.6	0.8348
18266	subclinical infection	-0.6913	-0.0955	2	59	96	18	2016.3889	10.7778	0.542
18280	subgroup analysis	-0.9316	-0.057	2	108	262	34	2015.5294	26.8529	0.945
18305	substance abuse	-0.0848	0.4637	3	120	386	56	2014.8929	50.1607	1.3229
18310	substance use	0.1955	0.4081	3	52	104	20	2016.25	23.15	1.1958
18317	success factors	1.2613	-0.1217	1	64	140	28	2018.1429	4.9643	0.3657
18335	suicidal ideation	0.0281	0.6317	3	63	145	22	2017.5909	26.5	1.5784
18340	suicide prevention	0.4088	0.6603	3	200	1519	190	2015.2158	30.9579	1.1997
18378	supply chain	1.2266	-0.0165	1	160	939	159	2018.3333	21.2264	2.7124
18381	supply chain management	1.2074	-0.0281	1	127	631	106	2017.9811	25.0943	2.0211
18396	support vector machine	0.8429	-0.4946	1	41	103	20	2018.05	6.15	0.8574
18413	surgery	-0.8103	-0.3093	2	593	10044	1842	2014.2638	33.4251	0.8832
18443	surgical oncology	-1.026	-0.2615	2	93	258	39	2015.4615	28.5128	0.99
18466	surgical treatment	-0.8154	-0.5183	2	81	214	43	2016.5581	23.7442	0.8425
18481	survival analysis	-1.0934	-0.052	2	96	242	35	2013.1143	53.8857	1.0896
18486	survival rate	-1.0781	-0.2751	2	172	696	100	2014.15	45.29	1.1493
18488	survivorship curve	-0.3419	-0.204	5	69	142	20	2016.45	18.25	1.2949
18492	sustainability	1.1201	0.0788	1	242	1451	255	2018.6392	18.9216	2.2179
18509	sustainable development	1.1017	0.1712	1	152	558	104	2018.8558	14.2212	1.9955
18538	swallowing	-0.6608	-0.3442	2	54	124	20	2014.9	27.35	0.892
18586	synovitis	-0.9219	-0.1487	5	48	146	18	2014.8333	26.5556	0.8146
18621	systematic review	0.2942	-0.0928	1	998	48792	9332	2016.9743	16.8182	0.9766
18623	systematic search	0.1224	-0.1122	1	299	796	146	2016.2808	25.1575	1.322
18633	systemic lupus	-1.0265	0.4803	6	55	166	28	2016.25	10.8214	0.4005
18647	systems engineering	1.3332	-0.3616	1	81	287	53	2015.283	21.2642	0.7562
18737	teaching method	0.7355	0.0357	1	126	340	60	2017.2	17.1333	1.121
18753	teamwork	0.7322	-0.2448	1	97	233	37	2015.8378	21.027	1.0848
18813	telehealth	0.4104	-0.1787	1	59	121	16	2017.625	10.5625	2.2518
18815	telemedicine	0.3766	-0.2378	1	146	476	63	2015.8413	38.9048	2.0402
18857	tendon	-0.6417	-0.4362	5	47	99	20	2015.45	29.95	1.1399
18886	terminology	0.5081	-0.1464	1	172	348	62	2015.3871	22.9677	1.1734
18933	text mining	-0.4461	-0.2828	2	81	247	53	2016.0566	6	0.5146
18949	the internet	0.7921	-0.1201	1	200	657	115	2016.5043	29.1826	1.7721
18953	thematic analysis	0.6193	0.1027	1	291	946	136	2017.2059	21.25	1.8903
18975	theory of planned behavior	0.6959	0.1702	1	69	119	18	2018.1667	18.5	1.6595
18979	therapeutic approach	-0.8551	-0.1706	2	62	101	18	2016.7222	13.9444	1.2071
19074	thrombosis	-1.0178	-0.047	2	110	286	46	2015.587	30.6087	1.2413
19089	thyroid	-0.8983	-0.0768	2	68	168	34	2017.4118	10.8529	0.4489
19193	tocilizumab	-1.2358	0.5183	6	61	258	34	2016.2941	41.3529	1.7625
19197	tofacitinib	-1.2867	0.5777	6	37	138	17	2017.5882	27.2941	1.7522
19200	tolerability	-0.9273	0.1882	2	110	282	45	2016.2222	21.1778	1.0375
19263	total knee arthroplasty	-0.4388	-0.6878	5	46	119	23	2015.2609	32.3478	1.4489
19271	total quality management	0.83	-0.2004	1	66	118	18	2016.6111	36.8889	1.6548
19276	tourism	0.9694	0.2106	1	121	415	85	2018.8	10.6471	1.402
19286	toxicity	-0.92	0.0344	2	56	128	26	2017.5769	7.8462	0.5203
19299	traceability	1.1647	-0.286	1	57	130	22	2018.4545	16.8182	3.6782
19326	traditional medicine	-0.094	-0.0709	7	70	192	42	2013.4286	24.1905	0.6842
19367	transcranial magnetic stimulation	-0.3899	-0.0777	3	45	90	18	2016.2778	22.5556	0.8947
19392	transgender	0.4173	0.4973	3	72	154	27	2017.7407	15.4815	0.966
19406	transmission	-0.0092	0.2898	7	61	115	20	2016.2	17.5	0.7843
19413	transparency	0.9915	-0.1029	1	129	284	44	2018.2045	11.2727	2.0472
19424	transplantation	-0.9358	0.0802	2	157	505	80	2015.7125	25.425	0.8378
19459	traumatic brain injury	-0.2696	-0.1412	3	102	274	47	2015.383	15.4681	0.6361
19489	treatment options	-0.8378	-0.3337	2	64	129	27	2016.037	12.2593	0.4451
19490	treatment outcome	-0.4398	-0.3268	2	114	292	56	2015.1071	23.5357	0.8426
19510	triage	0.0029	-0.0991	4	78	189	27	2015.037	22.6296	0.6365
19541	triple bottom line	1.1978	0.0417	1	48	126	20	2019.35	6.7	1.7107
19573	tuberculosis	-0.3617	0.1464	7	108	243	42	2015.9524	16.7619	0.6515
19619	type 1 diabetes	-0.3815	0.5679	8	79	208	30	2015.1667	28.2	0.827
19620	type 2 diabetes	-0.405	0.5285	8	132	497	76	2016.3158	24.1184	1.4076
19621	type 2 diabetes mellitus	-0.405	0.588	8	104	330	49	2014.8163	28.9388	0.9658
19628	typology	0.7532	0.1107	1	103	160	28	2017.3571	28.1429	1.8604
19639	ulcerative colitis	-0.9216	0.3393	6	75	188	30	2015.8667	46.3333	1.0098
19651	ultrasound	-0.7862	-0.2827	2	94	266	46	2015.5652	22.2609	1.0201
19699	unified modeling language	1.1865	-0.4639	1	29	101	21	2016.4762	13.7143	0.6549
19717	univariate analysis	-1.0007	-0.1291	2	65	111	18	2016.2222	18.7778	1.1068
19796	urbanization	0.9359	0.3018	1	66	120	22	2017.6818	12.2273	1.8481
19815	ureteroscopy	-0.8985	-0.4412	2	33	104	22	2015.5455	11.0455	0.542
19837	urinary incontinence	-0.568	-0.2434	2	86	245	38	2013.4211	44.5526	1.1636
19842	urinary system	-0.7847	-0.137	2	112	285	50	2015.2	25.88	1.1545
19859	urology	-0.8841	-0.2848	2	81	240	51	2015.3137	23.0392	0.8771
19865	usability	0.855	-0.3568	1	157	473	86	2017.407	23.2791	1.5075
19881	user experience design	0.962	-0.3141	1	57	130	25	2018.28	12.24	1.0969
19931	vaccination	-0.2883	0.437	7	129	429	75	2016.9733	29.92	1.4637
19975	validity	0.1949	-0.0546	4	91	174	25	2016.36	25.36	1.3748
19980	valuation	0.5988	0.039	1	78	128	25	2017.56	8.24	1.5011
